ST250Q02JA,ST250Q03JA,ST250Q05JA,ST006Q03JA,ST008Q03JA,SC183Q02JA,SC183Q04JA,SC184Q01JA,SC184Q02JA,SC184Q03JA,SC184Q04JA,SC184Q05JA,SC184Q06JA,SC184Q07JA,SC215Q01JA,SC217Q04JA,SC217Q05JA,PRIVATESCH,ST250D06JA,ST250D07JA,ST251D08JA,ST251D09JA,ST259Q01JA,ST251Q03JA,ST251Q04JA,ST253Q01JA,ST254Q01JA,ST038Q05NA,ST038Q06NA,ST038Q07NA,ST265Q01JA,ST265Q02JA,ST265Q03JA,ST265Q04JA,ST268Q07JA,ST268Q08JA,ST268Q09JA,ST337Q03JA,ST337Q04JA,ST337Q05JA,ST337Q06JA,ST337Q07JA,ST337Q08JA,ST338Q01JA,ST338Q02JA,ST338Q03JA,ST338Q04JA,ST338Q05JA,ST338Q06JA,ST338Q07JA,ST338Q08JA,ST341Q01JA,ST341Q02JA,ST341Q04JA,ST341Q05JA,SC037Q03TA,SC037Q04TA,SC037Q05NA,SC037Q06NA,SC037Q08TA,SC017Q02NA,SC017Q04NA,SC017Q05NA,SC017Q06NA,SC017Q07NA,SC017Q09JA,SC017Q10JA,SC061Q11HA,SC155Q08HA,SC182Q06WA02,SC182Q07JA02,SC182Q08JA02,SC172Q04JA,SC172Q07JA,SC173Q05JA,SC202Q01JA,SC202Q03JA,SC202Q04JA,SC202Q05JA,SC202Q08JA,SC204Q02JA,SC204Q05JA,SC205Q01JA,SC205Q02JA,SC205Q03JA,SC205Q05JA,SC205Q07JA,SC208Q01JA,SC208Q02JA,SC208Q03JA,SC208Q04JA,SC208Q07JA,SC208Q08JA,SC208Q09JA,SC216Q01JA,SC216Q03JA,SC216Q07JA,SC222Q02JA,SC223Q01JA,SC223Q05JA,SC223Q09JA,SCHLTYPE,SCSUPRTED,FL164Q02HA,FL164Q03HA,FL164Q04HA,FL164Q05HA,FL164Q06HA,FL164Q07HA,FL164Q08HA,FL164Q11HA,FL164Q15HA,FL164Q16HA,FL166Q05HA,FL166Q06HA,FL166Q07HA,FL174Q05JA,FL174Q07JA,FL167Q01HA,FL167Q05HA,FL162Q01HA,FL162Q02HA,FL162Q03HA,FL162Q04HA,FL162Q05HA,FL162Q06HA,FL163Q01HA,FL163Q03HA,FL163Q04HA,FL163Q05HA,FL171Q03JA,FL171Q04JA,FL171Q05JA,FL171Q07JA,FL171Q10JA,FL171Q11JA,FL169Q03HA,FL169Q04HA,FL169Q08JA,FL169Q10JA,PROGN,GRADE,SRESPCUR,SRESPRES,RCORE_PERF,RCO1S_PERF,RS2_TEST,VER_DAT_stu,ISCEDP,MCLSIZE,CLSIZE,VER_DAT,clase_lca,score_rendimiento,prob_clase_0,prob_clase_1,prob_clase_2,prob_clase_3,prob_clase_4,prob_clase_5,prob_clase_6
1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,5,0,2,3,0,0,0,3,1,1,0,0,0,0,0,4,3,2,3,3,2,3,5,4,4,0,0,0,4,3,2,3,2,1,0,1,1,0,3,3,2,2,2,1,2,2,0,0,0,0,3,0,4,2,1,1,1,4,0,0,0,0,0,2,0,0,2,0,1,0,0,1,2,3,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,0,0,2,2,3,3,2,2,3,2,3,2,2,2,2,2,1,1,1,0,0,1,2,0,2,1,1,3,4,5,1,1,1,1,1,3,3,1,2,627.7448666666667,1.9456865840851684e-82,2.827283018749452e-90,0.9999999999985789,1.2367321781508495e-84,3.154245918580771e-88,7.884563770007993e-101,1.4322683492505317e-12
1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,4,4,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,3,3,1,2,2,2,2,0,1,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,1,1,1,0,2,1,1,1,0,1,1,1,0,1,1,2,2,0,0,2,2,2,2,2,2,2,2,2,2,0,0,1,2,2,0,3,0,2,0,3,0,3,1,1,1,1,3,3,2,2,3,1,3,0,1,0,0,2,0,1,0,0,5,1,0,1,1,1,0,280.1917,0.9990887332007673,1.4568483887371338e-41,4.042173669223134e-102,2.37792992538086e-18,2.6005183692570733e-10,0.0009112665391832205,2.2542982689731143e-112
1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,6,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,2,0,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,0,0,1,2,0,2,1,0,3,0,0,1,1,3,1,1,1,2,3,2,1,0,0,1,0,1,1,1,0,0,1,0,2,2,0,0,1,1,0,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,0,0,0,2,2,2,1,2,3,1,1,1,1,0,0,0,0,0,0,0,1,2,0,0,2,1,3,2,3,4,1,0,2,2,1,5,431.25989999999996,0.007441662731965876,2.1959579798012012e-48,3.0617996087181075e-132,4.997595341978267e-19,1.1095376818750874e-12,0.9925583372669345,1.6310944537308538e-141
1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,5,0,0,0,0,1,2,0,0,0,0,0,0,2,0,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,2,1,1,0,1,2,1,1,1,0,0,1,1,1,0,2,1,1,1,0,1,1,0,0,1,0,2,1,1,2,0,1,0,1,2,2,1,0,2,1,1,1,1,1,2,1,1,1,0,0,0,1,0,0,0,0,1,0,1,3,1,0,1,1,1,1,1,0,0,1,0,401.2273333333333,0.9990181080489114,3.2674069025260155e-90,4.530049271965096e-112,1.0253286269743597e-17,4.259139985623697e-15,0.0009818919510838733,2.80882066009058e-135
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0,0,2,0,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,2,1,2,2,0,3,1,1,0,0,0,0,1,4,0,0,0,2,2,3,1,2,2,2,0,2,2,1,1,1,0,0,1,1,1,1,3,0,1,1,0,1,2,0,0,0,0,2,0,1,1,0,1,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,3,2,1,1,1,1,3,1,0,0,3,5,430.5697333333334,2.4416636402358622e-08,1.7123801058529277e-175,9.085575208117164e-200,6.47522316025073e-23,4.167151593441961e-19,0.9999999755833645,5.900053252743592e-221
0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,1,3,4,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,2,0,2,2,0,2,2,0,1,0,2,0,0,1,3,2,0,0,0,1,1,0,1,3,2,0,1,0,0,2,2,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,1,1,0,1,1,1,0,2,1,1,1,0,1,0,1,1,0,0,0,1,2,2,0,1,0,1,2,2,1,3,1,0,1,0,1,0,1,0,2,0,2,0,0,1,0,0,0,0,0,2,1,3,2,2,0,0,0,1,1,3,3,1,5,242.68039999999993,3.873280547026025e-07,5.949021200348145e-32,9.663243264232189e-70,1.8267023881275785e-16,1.072751254447625e-10,0.9999996125646828,1.3128000275950553e-108
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,2,0,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,0,0,2,0,1,0,1,1,0,2,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,2,2,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,2,0,0,2,1,1,2,2,1,1,1,2,2,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,2,1,2,1,1,1,1,0,3,3,1,5,354.70073333333335,3.3388105629066845e-09,6.726011572274605e-77,8.700457778384162e-92,1.70660006312668e-23,5.554022284477867e-18,0.9999999966611881,1.5927161594051063e-127
1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,1,5,0,0,7,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,5,1,2,0,0,0,1,0,0,1,0,0,1,1,0,1,1,0,3,1,3,3,2,3,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,1,0,0,1,1,1,0,2,1,1,1,0,1,2,1,1,0,0,1,0,2,2,1,0,0,1,2,0,0,1,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,1,1,1,1,1,1,1,1,1,1,5,482.73350000000005,0.0002125762640835993,4.2411283145676146e-16,2.181367479454319e-76,2.3941584192472047e-10,0.0005095618331591949,0.9992778616633484,2.184848081591497e-108
1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1,4,0,0,1,0,0,0,0,0,1,0,0,2,2,3,0,2,0,2,2,0,2,2,0,0,0,2,0,0,1,1,0,1,1,1,1,1,0,3,1,2,2,2,3,1,0,0,0,2,0,1,1,0,2,1,1,1,1,0,1,1,0,1,1,0,2,2,1,0,0,0,1,1,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,3,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,3,4,5,1,1,1,2,1,0,0,2,6,361.3857333333333,5.771230861295839e-44,7.044939822691208e-99,2.398680112284321e-17,1.1870568446241532e-98,1.2330579293720062e-95,1.2805621641387843e-61,1.0
1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,5,2,1,3,0,0,0,0,0,1,1,1,1,1,1,4,3,2,3,3,2,4,4,3,2,2,3,3,3,0,0,0,1,0,0,1,1,0,3,3,2,2,2,1,2,2,2,0,0,0,3,0,3,4,3,3,5,0,1,0,0,0,1,1,0,0,2,0,1,0,0,0,2,2,3,3,1,1,1,1,2,1,2,2,1,1,2,1,0,2,2,1,1,0,1,3,0,1,1,0,0,3,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,3,2,5,1,1,1,2,1,4,4,2,2,607.1779000000001,7.496475711425331e-56,9.833267395144695e-64,1.0,2.2763134975569894e-92,5.9485799214672165e-114,1.3869091709776644e-113,5.946470613534335e-22
0,0,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1,0,0,5,2,2,2,0,0,0,0,0,0,1,0,1,1,1,0,2,0,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,1,1,1,1,1,3,2,1,0,0,0,0,1,0,0,0,0,2,2,3,1,0,0,0,0,0,0,1,0,1,1,0,2,2,1,2,2,0,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,2,1,1,1,1,0,0,0,2,2,2,0,3,0,1,0,0,0,0,1,1,2,0,0,0,1,0,0,2,1,2,0,1,3,2,1,0,1,1,0,1,0,0,0,5,322.1379333333333,0.0008929135127694289,5.6220658772291495e-56,1.2827667964715287e-177,6.870405616543194e-17,1.2725720324015845e-13,0.9991070864870986,8.996435050837245e-188
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,0,2,2,0,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,3,2,2,2,3,3,0,0,1,1,0,1,1,2,4,0,0,0,0,0,0,0,1,0,1,0,2,2,1,2,0,2,2,2,2,2,2,0,0,1,0,1,2,1,1,0,0,1,1,1,1,0,0,0,0,1,1,1,2,1,1,1,1,2,3,1,1,1,1,0,2,0,2,0,0,2,0,0,2,1,4,2,3,1,1,1,0,1,6,7,0,0,425.12843333333336,0.9999999141479955,3.8040777710624096e-91,9.815881656566004e-88,1.402663574768344e-18,2.9352079230654146e-17,8.585200668321294e-08,5.220605745190772e-97
1,1,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,1,1,6,2,2,5,0,0,0,0,0,1,1,0,0,0,0,0,2,0,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,3,1,1,0,1,1,2,0,0,0,0,0,0,0,1,1,1,1,0,2,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,0,0,1,2,0,0,2,1,1,2,0,1,1,0,1,0,0,1,0,1,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,1,3,0,1,3,1,1,0,1,0,0,0,0,472.0532999999998,0.9922791953484391,2.7126584051495963e-72,1.3149151559283881e-137,1.3818540848119401e-15,1.6518840242250992e-14,0.007720804651547472,4.356814672301344e-161
1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,6,2,2,6,1,0,3,0,0,0,1,1,0,0,0,0,2,0,2,2,2,2,2,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,3,3,3,3,2,3,3,2,0,0,0,0,3,0,1,2,1,1,1,5,0,0,0,0,0,2,0,2,0,0,0,1,1,1,2,2,3,2,1,1,1,0,1,1,1,0,2,2,0,0,2,2,2,1,1,1,2,0,1,2,2,1,1,1,2,3,1,1,2,1,1,0,0,2,0,0,0,0,1,0,1,3,2,5,1,1,1,1,1,5,5,1,6,394.3824,2.8964899519444125e-41,5.4387023601655194e-76,1.7509458074973507e-14,7.788139635898737e-69,2.8704642959195327e-80,1.810577985755152e-65,0.9999999999999858
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,7,2,2,1,0,0,0,0,1,2,1,1,0,0,0,0,2,0,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,2,1,1,0,1,2,1,1,1,0,0,1,1,1,0,2,1,1,1,0,1,2,1,1,1,2,2,1,1,2,2,2,2,1,2,2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,1,3,1,0,1,1,1,1,1,0,0,1,0,368.8427666666667,0.9999858283666232,6.263601175153106e-90,1.5269604207236636e-112,4.759747041807791e-18,8.781104821397546e-14,1.4171633286910544e-05,6.572532296746989e-137
1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,9,1,1,6,2,0,0,0,1,2,1,1,2,0,0,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,3,3,3,3,2,3,1,2,1,0,0,0,1,1,3,1,0,0,0,0,1,1,1,1,1,0,0,2,2,1,1,2,2,2,0,1,1,2,1,1,2,0,1,2,2,1,1,0,1,0,0,2,2,2,2,2,2,2,3,3,3,1,3,2,1,2,3,3,3,3,1,1,1,2,1,0,0,3,3,3,1,3,1,0,2,3,6,1,1,0,0,1,4,373.26436666666666,2.5749647481320404e-16,4.806845346488013e-117,7.422578204692934e-101,3.4531123819339187e-15,1.0,1.8465925630331033e-33,2.52472953358999e-133
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,1,1,1,1,0,0,0,3,1,2,1,1,0,0,0,0,0,1,1,1,1,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,1,1,0,1,1,0,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,1,0,1,1,1,0,1,5,5,0,5,347.3347666666667,2.0994021473563895e-14,1.3649913283708454e-11,3.3219824486761765e-129,1.1369123709537713e-24,5.826572445884913e-23,0.9999999999863292,3.8647064237508656e-137
1,1,1,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,2,3,5,0,0,3,0,0,1,0,1,1,0,0,1,1,1,5,1,5,2,0,5,3,2,4,0,1,0,0,4,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1,0,2,2,0,1,1,1,0,2,2,0,3,1,1,1,0,1,1,2,2,2,2,2,0,2,2,2,1,2,0,2,3,3,2,1,2,2,1,2,2,1,2,2,1,0,0,0,3,0,0,0,1,1,1,1,3,2,1,1,1,1,0,1,0,0,0,4,495.77796666666666,1.8773540834653724e-06,5.846799006321906e-32,6.587554302894915e-99,4.7647337614537785e-07,0.9999976461725302,8.675440661367384e-20,5.0318369109830424e-127
1,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,2,2,2,1,1,3,1,0,0,0,1,2,2,2,1,0,1,0,2,0,2,2,0,2,2,0,0,0,2,0,0,1,1,1,0,1,1,1,1,1,1,1,1,2,2,3,2,0,0,0,1,0,3,0,1,2,3,3,5,4,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,0,0,3,1,1,1,1,1,1,0,0,1,0,0,0,2,2,2,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,0,4,3,4,2,3,0,1,0,1,3,4,5,0,0,5,1,1,0,0,1,6,389.8581999999999,8.223482273171491e-18,6.707216076341435e-132,1.0995703604669219e-16,2.552423393773614e-72,1.0517551972203601e-67,3.228947778635066e-65,1.0
0,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,3,5,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,2,0,2,2,0,0,0,3,2,2,3,3,3,1,1,1,1,0,0,1,1,1,1,3,3,1,2,2,3,2,1,0,0,0,1,0,1,0,0,0,5,4,2,2,1,1,1,1,1,2,1,1,1,0,0,1,0,0,0,2,1,1,1,0,0,1,1,1,1,1,2,1,1,2,2,0,0,0,2,0,0,0,1,0,1,3,0,0,0,0,0,0,2,2,2,1,0,0,1,2,1,0,1,3,2,2,1,1,1,0,1,4,4,0,3,447.03869999999995,2.1524047339675098e-13,1.4619217502096097e-87,5.62965213513553e-49,0.999999999961716,3.8058426967789896e-11,9.126951160319676e-29,7.268777083608792e-108
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,4,2,2,7,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,1,0,4,1,3,2,2,3,3,3,1,1,1,1,0,0,1,1,1,3,0,0,0,2,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,1,2,1,2,2,1,0,0,0,1,2,2,3,3,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,0,1,0,1,3,2,1,1,1,1,0,1,0,0,0,3,395.89859999999993,1.1811492635712038e-11,7.440323937602293e-42,1.269997719302163e-87,0.9999999998271676,1.610329946410018e-10,1.111014450444176e-36,3.904544084228048e-124
0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,4,0,0,2,0,0,0,0,2,0,0,2,1,1,0,0,2,0,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,1,2,3,2,3,1,3,0,0,0,0,3,0,0,2,1,3,5,1,0,0,1,1,1,1,1,2,2,1,1,1,0,1,2,2,3,0,1,1,1,0,0,0,0,2,1,1,2,1,1,1,2,0,0,1,0,0,1,0,1,0,0,0,0,3,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,3,4,5,1,1,1,1,1,0,0,1,6,363.6287666666667,2.6390379497528812e-23,2.621803457219308e-67,5.294443300084098e-19,4.1261045997490835e-62,8.556550850799692e-60,3.1533469632069525e-44,1.0
0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,4,4,4,0,0,7,0,0,0,0,0,2,0,1,0,0,0,4,3,5,5,3,2,3,3,3,2,3,4,3,3,3,2,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,3,3,3,3,3,3,3,1,1,0,3,1,1,0,0,1,1,0,0,0,0,2,0,2,1,1,2,2,1,2,2,0,0,1,1,1,3,2,3,3,3,3,3,3,4,4,0,1,3,2,1,2,1,1,3,0,0,3,2,6,0,1,4,7,0,1,444.3652333333335,1.3997860791668494e-12,0.9995602747744452,1.1303325743026689e-193,2.519757400269875e-49,0.00043972522414308714,4.662635417739841e-65,6.0612248071107425e-239
1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,5,0,0,4,0,0,0,0,0,1,1,2,0,0,0,5,2,3,2,1,0,1,1,4,0,1,2,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,1,1,3,0,0,0,0,4,0,0,1,1,1,1,1,2,2,1,1,0,0,1,1,1,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,3,0,4,4,3,5,291.6559666666666,1.2986573734942224e-08,3.0046077579609315e-95,2.5862988362784727e-135,2.739518448913623e-15,6.097427084236292e-07,0.9999993772707063,1.346927641227377e-164
1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,2,2,4,1,1,6,2,0,1,0,0,1,0,0,1,1,1,0,2,0,2,2,0,2,2,0,0,0,2,0,0,1,1,0,0,0,0,1,0,1,3,3,2,2,2,1,2,2,0,1,2,0,3,0,2,2,1,1,1,4,1,3,1,1,1,1,1,2,2,1,1,0,0,1,3,3,2,3,1,1,1,1,1,2,2,0,2,2,2,0,2,2,2,2,2,1,2,0,2,2,3,1,1,1,1,1,2,2,2,2,2,2,0,3,1,0,0,0,1,0,1,3,4,5,3,2,5,1,1,4,4,1,6,519.586,8.854175022918954e-77,3.429762015177516e-138,5.362377701739232e-13,6.61869616258086e-106,2.561659612328791e-103,8.686381589243852e-83,0.99999999999946
1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,7,0,0,7,0,0,0,0,2,2,1,0,0,0,0,0,2,0,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,1,0,1,1,1,1,1,1,0,1,2,3,0,1,0,0,0,3,1,3,2,0,0,0,0,0,0,1,1,1,1,0,2,2,1,1,0,0,1,1,0,3,1,1,1,1,0,1,2,0,2,2,2,2,2,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,3,0,1,2,1,1,3,1,0,0,3,5,346.1940000000001,0.22092857769561464,5.249812520793477e-102,5.267564412337234e-117,1.8772868632128152e-14,3.6506109944660667e-13,0.7790714223039961,6.94159308884769e-127
0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,5,0,0,4,0,0,0,0,0,1,0,0,1,1,1,0,2,0,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,1,0,1,1,1,0,0,3,0,0,2,0,2,0,0,1,0,3,0,3,0,0,0,2,0,1,1,1,1,0,1,0,2,2,1,1,0,0,1,1,1,0,2,1,1,1,0,1,2,1,1,1,1,1,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,3,0,0,0,1,1,0,1,3,2,0,2,1,1,0,1,0,0,0,5,339.52836666666667,1.607313100410174e-05,2.386109862908128e-73,2.0429288408882806e-110,1.458208643092074e-18,1.766966675603812e-16,0.99998392686899,5.490469416487127e-133
0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,7,0,0,3,0,0,0,0,0,1,0,0,1,1,1,1,3,2,4,3,2,2,2,0,0,0,2,0,5,1,1,0,1,0,0,1,0,1,3,0,1,1,0,2,3,2,0,0,0,0,3,0,3,0,0,0,0,0,0,1,1,1,1,1,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,2,2,2,2,1,1,1,2,0,0,0,2,1,1,1,1,3,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,3,0,1,1,1,1,0,1,4,4,0,0,416.0929666666668,0.9999504473226885,2.8951327862267586e-81,4.911204291726564e-108,4.9545145431761923e-05,6.3946729399956785e-09,1.1371952791041318e-09,1.3363013378349387e-143
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,1,1,1,2,1,1,1,1,1,3,4,4,4,4,3,2,3,2,4,0,4,4,4,0,0,1,1,0,0,1,1,0,3,1,1,1,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,0,0,1,1,0,1,1,0,2,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,3,0,1,0,1,0,0,1,1,0,1,1,1,1,0,4,4,1,4,284.8983666666667,2.5704236012403938e-17,2.257591746915016e-80,1.0344932700029852e-104,1.8784803758029024e-14,0.9999999999999716,1.1051061220088998e-19,3.271569139686292e-149
0,0,0,0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,2,0,2,2,0,0,0,2,0,0,0,0,0,1,0,0,1,1,1,3,3,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,2,2,2,2,2,2,0,3,2,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,2,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,4,4,0,0,297.16443333333325,0.9999870969298267,5.677224061535262e-139,3.832039283539302e-115,1.6128570947265034e-19,7.4519936420541e-16,1.2903070173142382e-05,5.751002526956504e-137
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,0,0,0,7,0,0,0,0,0,0,0,0,1,1,1,3,2,0,2,2,0,3,2,2,0,0,2,0,0,0,0,1,1,1,0,1,0,0,1,1,3,3,3,2,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,2,0,1,1,2,2,2,2,2,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,3,3,0,3,2,4,0,1,4,4,0,5,477.9813000000001,0.000622518941349198,1.134344806010944e-140,8.082627937386289e-98,1.1396373462469257e-12,4.488709168032588e-09,0.9993774765688096,1.8462821765306475e-124
1,1,1,1,0,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,1,2,6,0,0,6,1,0,0,0,2,0,1,1,0,0,0,0,2,0,2,2,5,2,2,0,0,0,2,0,0,3,2,3,2,0,1,1,1,0,1,3,2,2,2,1,2,0,0,0,0,0,3,0,0,2,1,1,1,4,0,1,0,0,0,2,0,2,2,1,1,0,0,1,1,1,0,2,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,0,1,1,2,2,0,2,1,2,3,2,3,2,2,2,2,2,4,1,2,2,0,2,1,1,1,1,3,4,5,2,2,5,2,1,4,4,2,6,508.7927,1.8481582905508463e-51,1.2142844405826696e-116,3.3253397488005914e-09,1.2348628734820988e-101,1.9996365026828073e-100,2.5641548933673183e-83,0.99999999667466
