columna,razon_eliminacion
CR453Q04VS,missing >40%
CR453Q05S,missing >40%
DR453Q05RA,missing >40%
DR453Q05RB,missing >40%
DR453Q05RC,missing >40%
DR453Q05RD,missing >40%
CR453Q05TT,missing >40%
CR453Q05F,missing >40%
CR453Q05A,missing >40%
CR453Q05V,missing >40%
CR453Q05VS,missing >40%
DR453Q06C,missing >40%
CR453Q06TT,missing >40%
CR453Q06F,missing >40%
CR453Q06A,missing >40%
CR453Q06V,missing >40%
CR453Q06VS,missing >40%
CR552Q01S,missing >40%
DR552Q01R,missing >40%
CR552Q01TT,missing >40%
CR552Q01F,missing >40%
CR552Q01A,missing >40%
CR552Q01V,missing >40%
CR552Q01VS,missing >40%
CR552Q09S,missing >40%
DR552Q09R,missing >40%
CR552Q09TT,missing >40%
CR552Q09F,missing >40%
CR552Q09A,missing >40%
CR552Q09V,missing >40%
CR552Q09VS,missing >40%
CR552Q06S,missing >40%
DR552Q06R,missing >40%
CR552Q06TT,missing >40%
CR552Q06F,missing >40%
CR552Q06A,missing >40%
CR552Q06V,missing >40%
CR552Q06VS,missing >40%
DR552Q03C,missing >40%
CR552Q03TT,missing >40%
CR552Q03F,missing >40%
CR552Q03A,missing >40%
CR552Q03V,missing >40%
CR552Q03VS,missing >40%
DR552Q11C,missing >40%
DR552Q04C,missing >40%
CR552Q04TT,missing >40%
CR552Q04F,missing >40%
CR552Q04A,missing >40%
CR552Q04V,missing >40%
CR552Q04VS,missing >40%
DR552Q08C,missing >40%
CR552Q08TT,missing >40%
CR552Q08F,missing >40%
CR552Q08A,missing >40%
CR552Q08V,missing >40%
CR552Q08VS,missing >40%
CR556Q01S,missing >40%
DR556Q01R,missing >40%
CR556Q01TT,missing >40%
CR556Q01F,missing >40%
CR556Q01A,missing >40%
CR556Q01V,missing >40%
CR556Q01VS,missing >40%
CR556Q12SC,missing >40%
CR556Q12SD,missing >40%
CR556Q03S,missing >40%
DR556Q03R,missing >40%
CR556Q03TT,missing >40%
CR556Q03F,missing >40%
CR556Q03A,missing >40%
CR556Q03V,missing >40%
CR556Q03VS,missing >40%
CR556Q04S,missing >40%
DR556Q04R,missing >40%
CR556Q04TT,missing >40%
CR556Q04F,missing >40%
CR556Q04A,missing >40%
CR556Q04V,missing >40%
CR556Q04VS,missing >40%
CR556Q05S,missing >40%
DR556Q05R,missing >40%
CR556Q05TT,missing >40%
CR556Q05F,missing >40%
CR556Q05A,missing >40%
CR556Q05V,missing >40%
CR556Q05VS,missing >40%
DR556Q09C,missing >40%
CR556Q09TT,missing >40%
CR556Q09F,missing >40%
CR556Q09A,missing >40%
CR556Q09V,missing >40%
CR556Q09VS,missing >40%
CR556Q10S,missing >40%
DR556Q10R,missing >40%
CR556Q10TT,missing >40%
CR556Q10F,missing >40%
CR556Q10A,missing >40%
CR556Q10V,missing >40%
CR556Q10VS,missing >40%
CR556Q12S,missing >40%
DR556Q12RA,missing >40%
DR556Q12RB,missing >40%
DR556Q12RC,missing >40%
DR556Q12RD,missing >40%
CR556Q12TT,missing >40%
CR556Q12F,missing >40%
CR556Q12A,missing >40%
CR556Q12SA,missing >40%
CR556Q12SB,missing >40%
CR556Q12V,missing >40%
CR556Q12VS,missing >40%
CR568Q14S,missing >40%
CR568Q14TT,missing >40%
CR568Q14F,missing >40%
CR568Q14A,missing >40%
CR568Q14V,missing >40%
CR568Q14VS,missing >40%
CR568Q05S,missing >40%
DR568Q05R,missing >40%
CR568Q05TT,missing >40%
CR568Q05F,missing >40%
CR568Q05A,missing >40%
CR568Q05V,missing >40%
CR568Q05VS,missing >40%
DR568Q06C,missing >40%
CR568Q06TT,missing >40%
CR568Q06F,missing >40%
CR568Q06A,missing >40%
CR568Q06V,missing >40%
CR568Q06VS,missing >40%
CR568Q15S,missing >40%
CR568Q15TT,missing >40%
CR568Q15F,missing >40%
CR568Q15A,missing >40%
CR568Q15V,missing >40%
CR568Q15VS,missing >40%
CR568Q08S,missing >40%
DR568Q08R,missing >40%
CR568Q08TT,missing >40%
CR568Q08F,missing >40%
CR568Q08A,missing >40%
CR568Q08V,missing >40%
CR568Q08VS,missing >40%
CR568Q10S,missing >40%
DR568Q10R,missing >40%
CR568Q10TT,missing >40%
CR568Q10F,missing >40%
CR568Q10A,missing >40%
CR568Q10V,missing >40%
CR568Q10VS,missing >40%
DR568Q13C,missing >40%
CR568Q13TT,missing >40%
CR568Q13F,missing >40%
CR568Q13A,missing >40%
CR568Q13V,missing >40%
CR568Q13VS,missing >40%
CR541Q01S,missing >40%
DR541Q01R,missing >40%
CR541Q01TT,missing >40%
CR541Q01F,missing >40%
CR541Q01A,missing >40%
CR541Q01V,missing >40%
CR541Q01VS,missing >40%
CR541Q03S,missing >40%
DR541Q03R,missing >40%
CR541Q03TT,missing >40%
CR541Q03F,missing >40%
CR541Q03A,missing >40%
CR541Q03V,missing >40%
CR541Q03VS,missing >40%
DR541Q04C,missing >40%
CR541Q04TT,missing >40%
CR541Q04F,missing >40%
CR541Q04A,missing >40%
CR541Q04V,missing >40%
CR541Q04VS,missing >40%
CR541Q05S,missing >40%
DR541Q05R,missing >40%
CR541Q05TT,missing >40%
CR541Q05F,missing >40%
CR541Q05A,missing >40%
CR541Q05V,missing >40%
CR541Q05VS,missing >40%
DR541Q09C,missing >40%
CR541Q09TT,missing >40%
CR541Q09F,missing >40%
CR541Q09A,missing >40%
CR541Q09V,missing >40%
CR541Q09VS,missing >40%
CR541Q10S,missing >40%
DR541Q10R,missing >40%
CR541Q10TT,missing >40%
CR541Q10F,missing >40%
CR541Q10A,missing >40%
CR541Q10V,missing >40%
CR541Q10VS,missing >40%
DR541Q11C,missing >40%
CR541Q11TT,missing >40%
CR541Q11F,missing >40%
CR541Q11A,missing >40%
CR541Q11V,missing >40%
CR541Q11VS,missing >40%
CR543Q01S,missing >40%
DR543Q01R,missing >40%
CR543Q01TT,missing >40%
CR543Q01F,missing >40%
CR543Q01A,missing >40%
CR543Q01V,missing >40%
CR543Q01VS,missing >40%
CR543Q03S,missing >40%
DR543Q03R,missing >40%
CR543Q03TT,missing >40%
CR543Q03F,missing >40%
CR543Q03A,missing >40%
CR543Q03V,missing >40%
CR543Q03VS,missing >40%
CR543Q04S,missing >40%
DR543Q04R,missing >40%
CR543Q04TT,missing >40%
CR543Q04F,missing >40%
CR543Q04A,missing >40%
CR543Q04V,missing >40%
CR543Q04VS,missing >40%
CR543Q09S,missing >40%
DR543Q09R,missing >40%
CR543Q09TT,missing >40%
CR543Q09F,missing >40%
CR543Q09A,missing >40%
CR543Q09V,missing >40%
CR543Q09VS,missing >40%
CR543Q10S,missing >40%
DR543Q10R,missing >40%
CR543Q10TT,missing >40%
CR543Q10F,missing >40%
CR543Q10A,missing >40%
CR543Q10V,missing >40%
CR543Q10VS,missing >40%
CR543Q13S,missing >40%
CR543Q13TT,missing >40%
CR543Q13F,missing >40%
CR543Q13A,missing >40%
CR543Q13V,missing >40%
CR543Q13VS,missing >40%
DR543Q15C,missing >40%
CR543Q15TT,missing >40%
CR543Q15F,missing >40%
CR543Q15A,missing >40%
CR543Q15V,missing >40%
CR543Q15VS,missing >40%
CR544Q04S,missing >40%
DR544Q04R,missing >40%
CR544Q04TT,missing >40%
CR544Q04F,missing >40%
CR544Q04A,missing >40%
CR544Q04V,missing >40%
CR544Q04VS,missing >40%
CR544Q14SC,missing >40%
CR544Q14SD,missing >40%
CR544Q14SE,missing >40%
CR544Q06S,missing >40%
DR544Q06R,missing >40%
CR544Q06TT,missing >40%
CR544Q06F,missing >40%
CR544Q06A,missing >40%
CR544Q06V,missing >40%
CR544Q06VS,missing >40%
DR544Q07C,missing >40%
CR544Q07TT,missing >40%
CR544Q07F,missing >40%
CR544Q07A,missing >40%
CR544Q07V,missing >40%
CR544Q07VS,missing >40%
CR544Q10S,missing >40%
DR544Q10R,missing >40%
CR544Q10TT,missing >40%
CR544Q10F,missing >40%
CR544Q10A,missing >40%
CR544Q10V,missing >40%
CR544Q10VS,missing >40%
CR544Q12S,missing >40%
DR544Q12R,missing >40%
CR544Q12TT,missing >40%
CR544Q12F,missing >40%
CR544Q12A,missing >40%
CR544Q12V,missing >40%
CR544Q12VS,missing >40%
DR544Q13C,missing >40%
CR544Q13TT,missing >40%
CR544Q13F,missing >40%
CR544Q13A,missing >40%
CR544Q13V,missing >40%
CR544Q13VS,missing >40%
CR544Q14S,missing >40%
DR544Q14RA,missing >40%
DR544Q14RB,missing >40%
DR544Q14RC,missing >40%
DR544Q14RD,missing >40%
DR544Q14RE,missing >40%
CR544Q14TT,missing >40%
CR544Q14F,missing >40%
CR544Q14A,missing >40%
CR544Q14SA,missing >40%
CR544Q14SB,missing >40%
CR544Q14V,missing >40%
CR544Q14VS,missing >40%
DR563Q09C,missing >40%
CR563Q09TT,missing >40%
CR563Q09F,missing >40%
CR563Q09A,missing >40%
CR563Q09V,missing >40%
CR563Q09VS,missing >40%
CR563Q10S,missing >40%
DR563Q10R,missing >40%
CR563Q10TT,missing >40%
CR563Q10F,missing >40%
CR563Q10A,missing >40%
CR563Q10V,missing >40%
CR563Q10VS,missing >40%
CR563Q07S,missing >40%
DR563Q07R,missing >40%
CR563Q07TT,missing >40%
CR563Q07F,missing >40%
CR563Q07A,missing >40%
CR563Q07V,missing >40%
CR563Q07VS,missing >40%
CR563Q02S,missing >40%
DR563Q02R,missing >40%
CR563Q02TT,missing >40%
CR563Q02F,missing >40%
CR563Q02A,missing >40%
CR563Q02V,missing >40%
CR563Q02VS,missing >40%
CR563Q03S,missing >40%
DR563Q03R,missing >40%
CR563Q03TT,missing >40%
CR563Q03F,missing >40%
CR563Q03A,missing >40%
CR563Q03V,missing >40%
CR563Q03VS,missing >40%
DR563Q12C,missing >40%
CR563Q12TT,missing >40%
CR563Q12F,missing >40%
CR563Q12A,missing >40%
CR563Q12V,missing >40%
CR563Q12VS,missing >40%
DR563Q13C,missing >40%
DR563Q14C,missing >40%
CR570Q01S,missing >40%
DR570Q01R,missing >40%
CR570Q01TT,missing >40%
CR570Q01F,missing >40%
CR570Q01A,missing >40%
CR570Q01V,missing >40%
CR570Q01VS,missing >40%
CR570Q08S,missing >40%
DR570Q08R,missing >40%
CR570Q08TT,missing >40%
CR570Q08F,missing >40%
CR570Q08A,missing >40%
CR570Q08V,missing >40%
CR570Q08VS,missing >40%
DR570Q10C,missing >40%
CR570Q10TT,missing >40%
CR570Q10F,missing >40%
CR570Q10A,missing >40%
CR570Q10V,missing >40%
CR570Q10VS,missing >40%
CR570Q02S,missing >40%
DR570Q02R,missing >40%
CR570Q02TT,missing >40%
CR570Q02F,missing >40%
CR570Q02A,missing >40%
CR570Q02V,missing >40%
CR570Q02VS,missing >40%
CR570Q04S,missing >40%
DR570Q04RA,missing >40%
DR570Q04RB,missing >40%
DR570Q04RC,missing >40%
DR570Q04RD,missing >40%
CR570Q04TT,missing >40%
CR570Q04F,missing >40%
CR570Q04A,missing >40%
CR570Q04SA,missing >40%
CR570Q04SB,missing >40%
CR570Q04SC,missing >40%
CR570Q04SD,missing >40%
CR570Q04V,missing >40%
CR570Q04VS,missing >40%
CR570Q05S,missing >40%
DR570Q05R,missing >40%
CR570Q05TT,missing >40%
CR570Q05F,missing >40%
CR570Q05A,missing >40%
CR570Q05V,missing >40%
CR570Q05VS,missing >40%
CR570Q06S,missing >40%
DR570Q06R,missing >40%
CR570Q06TT,missing >40%
CR570Q06F,missing >40%
CR570Q06A,missing >40%
CR570Q06V,missing >40%
CR570Q06VS,missing >40%
DR566Q03C,missing >40%
CR566Q03TT,missing >40%
CR566Q03F,missing >40%
CR566Q03A,missing >40%
CR566Q03V,missing >40%
CR566Q03VS,missing >40%
CR566Q04S,missing >40%
DR566Q04R,missing >40%
CR566Q04TT,missing >40%
CR566Q04F,missing >40%
CR566Q04A,missing >40%
CR566Q04V,missing >40%
CR566Q04VS,missing >40%
CR566Q05S,missing >40%
DR566Q05R,missing >40%
CR566Q05TT,missing >40%
CR566Q05F,missing >40%
CR566Q05A,missing >40%
CR566Q05V,missing >40%
CR566Q05VS,missing >40%
CR566Q14S,missing >40%
DR566Q14R,missing >40%
CR566Q14TT,missing >40%
CR566Q14F,missing >40%
CR566Q14A,missing >40%
CR566Q14V,missing >40%
CR566Q14VS,missing >40%
CR566Q06S,missing >40%
DR566Q06R,missing >40%
CR566Q06TT,missing >40%
CR566Q06F,missing >40%
CR566Q06A,missing >40%
CR566Q06V,missing >40%
CR566Q06VS,missing >40%
CR566Q09S,missing >40%
DR566Q09RA,missing >40%
DR566Q09RB,missing >40%
DR566Q09RC,missing >40%
DR566Q09RD,missing >40%
DR566Q09RE,missing >40%
CR566Q09TT,missing >40%
CR566Q09F,missing >40%
CR566Q09A,missing >40%
CR566Q09V,missing >40%
CR566Q09VS,missing >40%
DR566Q12C,missing >40%
CR566Q12TT,missing >40%
CR566Q12F,missing >40%
CR566Q12A,missing >40%
CR566Q12V,missing >40%
CR566Q12VS,missing >40%
DR567Q03C,missing >40%
CR567Q03TT,missing >40%
CR567Q03F,missing >40%
CR567Q03A,missing >40%
CR567Q03V,missing >40%
CR567Q03VS,missing >40%
CR567Q08SE,missing >40%
CR567Q10S,missing >40%
DR567Q10R,missing >40%
CR567Q10TT,missing >40%
CR567Q10F,missing >40%
CR567Q10A,missing >40%
CR567Q10V,missing >40%
CR567Q10VS,missing >40%
CR567Q11S,missing >40%
DR567Q11RA,missing >40%
DR567Q11RC,missing >40%
DR567Q11RD,missing >40%
DR567Q11RF,missing >40%
CR567Q11TT,missing >40%
CR567Q11F,missing >40%
CR567Q11A,missing >40%
CR567Q11SA,missing >40%
CR567Q11SC,missing >40%
CR567Q11SD,missing >40%
CR567Q11SF,missing >40%
CR567Q11V,missing >40%
CR567Q11VS,missing >40%
CR567Q04S,missing >40%
DR567Q04R,missing >40%
CR567Q04TT,missing >40%
CR567Q04F,missing >40%
CR567Q04A,missing >40%
CR567Q04V,missing >40%
CR567Q04VS,missing >40%
CR567Q06S,missing >40%
CR567Q06TT,missing >40%
CR567Q06F,missing >40%
CR567Q06A,missing >40%
CR567Q06V,missing >40%
CR567Q06VS,missing >40%
CR567Q13S,missing >40%
CR567Q13TT,missing >40%
CR567Q13F,missing >40%
CR567Q13A,missing >40%
CR567Q13V,missing >40%
CR567Q13VS,missing >40%
CR567Q08S,missing >40%
DR567Q08RA,missing >40%
DR567Q08RB,missing >40%
DR567Q08RC,missing >40%
DR567Q08RD,missing >40%
DR567Q08RE,missing >40%
CR567Q08TT,missing >40%
CR567Q08F,missing >40%
CR567Q08A,missing >40%
CR567Q08SA,missing >40%
CR567Q08SB,missing >40%
CR567Q08SC,missing >40%
CR567Q08SD,missing >40%
CR567Q08V,missing >40%
CR567Q08VS,missing >40%
DR219Q01AC,missing >40%
DR219Q01BC,missing >40%
DR219Q01CC,missing >40%
DR219Q01DC,missing >40%
DR219Q01C,missing >40%
DR219Q01EC,missing >40%
CR219Q01TT,missing >40%
CR219Q01F,missing >40%
CR219Q01A,missing >40%
CR219Q01V,missing >40%
CR219Q01VS,missing >40%
DR219Q02C,missing >40%
CR219Q02TT,missing >40%
CR219Q02F,missing >40%
CR219Q02A,missing >40%
CR219Q02V,missing >40%
CR219Q02VS,missing >40%
DR460Q01C,missing >40%
CR460Q01TT,missing >40%
CR460Q01F,missing >40%
CR460Q01A,missing >40%
CR460Q01V,missing >40%
CR460Q01VS,missing >40%
CR460Q05S,missing >40%
DR460Q05R,missing >40%
CR460Q05TT,missing >40%
CR460Q05F,missing >40%
CR460Q05A,missing >40%
CR460Q05V,missing >40%
CR460Q05VS,missing >40%
CR460Q06S,missing >40%
DR460Q06R,missing >40%
CR460Q06TT,missing >40%
CR460Q06F,missing >40%
CR460Q06A,missing >40%
CR460Q06V,missing >40%
CR460Q06VS,missing >40%
DR102Q04C,missing >40%
CR102Q04TT,missing >40%
CR102Q04F,missing >40%
CR102Q04A,missing >40%
CR102Q04V,missing >40%
CR102Q04VS,missing >40%
DR102Q05C,missing >40%
CR102Q05TT,missing >40%
CR102Q05F,missing >40%
CR102Q05A,missing >40%
CR102Q05V,missing >40%
CR102Q05VS,missing >40%
CR102Q07S,missing >40%
DR102Q07R,missing >40%
CR102Q07TT,missing >40%
CR102Q07F,missing >40%
CR102Q07A,missing >40%
CR102Q07V,missing >40%
CR102Q07VS,missing >40%
DR432Q01C,missing >40%
CR432Q01TT,missing >40%
CR432Q01F,missing >40%
CR432Q01A,missing >40%
CR432Q01V,missing >40%
CR432Q01VS,missing >40%
DR432Q05C,missing >40%
CR432Q05TT,missing >40%
CR432Q05F,missing >40%
CR432Q05A,missing >40%
CR432Q05V,missing >40%
CR432Q05VS,missing >40%
CR432Q06S,missing >40%
DR432Q06RA,missing >40%
DR432Q06RB,missing >40%
DR432Q06RC,missing >40%
DR432Q06RD,missing >40%
DR432Q06RE,missing >40%
DR432Q06RF,missing >40%
DR432Q06RG,missing >40%
DR432Q06RH,missing >40%
DR432Q06RI,missing >40%
CR432Q06TT,missing >40%
CR432Q06F,missing >40%
CR432Q06A,missing >40%
CR432Q06V,missing >40%
CR432Q06VS,missing >40%
PR330P03A,missing >40%
PR330P002,missing >40%
PR435Q02,missing >40%
PR435Q01,missing >40%
PR435Q01S,missing >40%
PR435Q05,missing >40%
PR435Q08A,missing >40%
PR435Q08B,missing >40%
PR435Q08C,missing >40%
PR435Q08S,missing >40%
PR404Q03,missing >40%
PR404Q03S,missing >40%
PR404Q06,missing >40%
PR404Q06S,missing >40%
PR404Q07AA,missing >40%
PR404Q07AB,missing >40%
PR404Q07AC,missing >40%
PR404Q07AS,missing >40%
PR404Q10A,missing >40%
PR404Q10B,missing >40%
PR460Q01,missing >40%
PR460Q05,missing >40%
PR460Q05S,missing >40%
PR460Q06,missing >40%
PR460Q06S,missing >40%
PR432Q01,missing >40%
PR432Q05,missing >40%
PR432Q06AA,missing >40%
PR432Q06AB,missing >40%
PR432Q06AC,missing >40%
PR432Q06AD,missing >40%
PR432Q06AE,missing >40%
PR432Q06AF,missing >40%
PR432Q06AG,missing >40%
PR432Q06AH,missing >40%
PR432Q06AI,missing >40%
PR432Q06AS,missing >40%
PRPML003,missing >40%
PRPML004,missing >40%
PRPML005,missing >40%
PR6018Q1AA,missing >40%
PR6018Q1AB,missing >40%
PR6018Q1AC,missing >40%
PR6018Q1AD,missing >40%
PR6018Q1AS,missing >40%
PR6018Q3A,missing >40%
PR220Q02B,missing >40%
PR220Q02BS,missing >40%
PR220Q04,missing >40%
PR220Q04S,missing >40%
PR220Q05,missing >40%
PR220Q05S,missing >40%
PR220Q06,missing >40%
PR220Q06S,missing >40%
PR420Q02,missing >40%
PR420Q10,missing >40%
PR420Q06,missing >40%
PR420Q09,missing >40%
PR462Q02A,missing >40%
PR462Q05,missing >40%
PR462Q04,missing >40%
PR462Q04S,missing >40%
PR300PC02,missing >40%
PR446Q03,missing >40%
PR446Q06,missing >40%
PR456Q01,missing >40%
PR456Q01S,missing >40%
PR456Q02,missing >40%
PR456Q06,missing >40%
PR6015Q1A,missing >40%
PR6015Q1AS,missing >40%
PR6015Q6A,missing >40%
PR6015Q6AS,missing >40%
PR424Q02A,missing >40%
PR424Q02B,missing >40%
PR424Q02C,missing >40%
PR424Q02S,missing >40%
PR424Q03,missing >40%
PR424Q03S,missing >40%
PR424Q07,missing >40%
PR424Q07S,missing >40%
PR442Q02,missing >40%
PR442Q03,missing >40%
PR442Q05,missing >40%
PR442Q06,missing >40%
PR442Q07,missing >40%
PR442Q07S,missing >40%
PRPMBL03A,missing >40%
PRPMBL03AS,missing >40%
PRPMBL005,missing >40%
PR455Q02,missing >40%
PR455Q03,missing >40%
PR455Q04,missing >40%
PR455Q04S,missing >40%
PR055Q01,missing >40%
PR055Q01S,missing >40%
PR055Q03,missing >40%
PR055Q05,missing >40%
PR104Q01,missing >40%
PR104Q02,missing >40%
PR104Q05,missing >40%
PR101Q01,missing >40%
PR101Q01S,missing >40%
PR101Q02,missing >40%
PR101Q02S,missing >40%
PR101Q03,missing >40%
PR101Q03S,missing >40%
PR101Q04,missing >40%
PR101Q04S,missing >40%
PR101Q05,missing >40%
PR101Q05S,missing >40%
PR315P512,missing >40%
R219Q01A,missing >40%
R219Q01B,missing >40%
R219Q01C,missing >40%
R219Q01D,missing >40%
R219Q01E,missing >40%
PR219Q01S,missing >40%
R219Q02,missing >40%
R067Q01,missing >40%
PR067Q01S,missing >40%
R067Q04,missing >40%
R067Q05,missing >40%
R102Q04A,missing >40%
R102Q05,missing >40%
R102Q07,missing >40%
PR102Q07S,missing >40%
R220Q01,missing >40%
R220Q02B,missing >40%
R220Q04,missing >40%
R220Q05,missing >40%
R220Q06,missing >40%
R227Q01,missing >40%
PR227Q01S,missing >40%
R227Q02A,missing >40%
R227Q02B,missing >40%
R227Q02C,missing >40%
R227Q02D,missing >40%
R227Q02E,missing >40%
R227Q02F,missing >40%
R227Q02G,missing >40%
PR227Q02S,missing >40%
R227Q03,missing >40%
R227Q06,missing >40%
R111Q01,missing >40%
PR111Q01S,missing >40%
R111Q02B,missing >40%
R111Q06A,missing >40%
R111Q06B,missing >40%
R055Q01,missing >40%
R055Q02,missing >40%
R055Q03,missing >40%
R055Q05,missing >40%
R104Q01,missing >40%
R104Q02,missing >40%
R104Q05,missing >40%
PR453Q01,missing >40%
PR453Q01S,missing >40%
PR453Q04,missing >40%
PR453Q05A,missing >40%
PR453Q05B,missing >40%
PR453Q05C,missing >40%
PR453Q05D,missing >40%
PR453Q05S,missing >40%
PR453Q06,missing >40%
PR412Q01,missing >40%
PR412Q01S,missing >40%
PR412Q05,missing >40%
PR412Q05S,missing >40%
PR412Q08,missing >40%
PR412Q06A,missing >40%
PR412Q06B,missing >40%
PR412Q06S,missing >40%
PR437Q01,missing >40%
PR437Q01S,missing >40%
PR437Q07,missing >40%
PR437Q06,missing >40%
PR437Q06S,missing >40%
PR466Q02,missing >40%
PR466Q03A,missing >40%
PR466Q03B,missing >40%
PR466Q03C,missing >40%
PR466Q03S,missing >40%
PR466Q06,missing >40%
PR432Q06A,missing >40%
PR432Q06B,missing >40%
PR432Q06C,missing >40%
PR432Q06D,missing >40%
PR432Q06E,missing >40%
PR432Q06F,missing >40%
PR432Q06G,missing >40%
PR432Q06H,missing >40%
PR432Q06I,missing >40%
PR432Q06S,missing >40%
R460Q01,missing >40%
R460Q05,missing >40%
R460Q06,missing >40%
PR404Q07A,missing >40%
PR404Q07B,missing >40%
PR404Q07C,missing >40%
PR404Q07S,missing >40%
PR406Q01,missing >40%
PR406Q05,missing >40%
PR406Q02,missing >40%
PR455Q05A,missing >40%
PR455Q05B,missing >40%
PR455Q05C,missing >40%
PR455Q05D,missing >40%
PR455Q05S,missing >40%
R445Q03,missing >40%
PR445Q03S,missing >40%
R445Q01,missing >40%
R445Q04,missing >40%
PR445Q04S,missing >40%
R445Q06,missing >40%
PR445Q06S,missing >40%
R462Q02,missing >40%
R462Q05,missing >40%
R462Q04,missing >40%
R435Q02,missing >40%
R435Q01,missing >40%
R435Q05,missing >40%
R435Q08A,missing >40%
R435Q08B,missing >40%
R435Q08C,missing >40%
R465Q01,missing >40%
R465Q02,missing >40%
R465Q06,missing >40%
R465Q05,missing >40%
PR912P002,missing >40%
PR912P002S,missing >40%
PR911P006,missing >40%
PR911P006S,missing >40%
PR914P013,missing >40%
PR914P013S,missing >40%
PR914P015,missing >40%
PR914P015S,missing >40%
PR912P019,missing >40%
PR912P019S,missing >40%
PR930D004,missing >40%
PR930D004S,missing >40%
PR930D005,missing >40%
PR930D005S,missing >40%
PR930D006,missing >40%
PR930D006S,missing >40%
PR923P10A,missing >40%
PR923P10AS,missing >40%
PR923P11A,missing >40%
PR923P11AS,missing >40%
PR923P13A,missing >40%
PR923P13AS,missing >40%
PR921P02A,missing >40%
PR921P02AS,missing >40%
PR921P03A,missing >40%
PR921P03AS,missing >40%
PR921P04A,missing >40%
PR921P04AS,missing >40%
PR921P05A,missing >40%
PR921P05AS,missing >40%
PR921P07A,missing >40%
PR921P07AS,missing >40%
PR921P08A,missing >40%
PR921P08AS,missing >40%
PR921P09A,missing >40%
PR921P09AS,missing >40%
PR921P10A,missing >40%
PR921P10AS,missing >40%
PR921P11A,missing >40%
PR921P11AS,missing >40%
PR921P12A,missing >40%
PR921P12AS,missing >40%
PR911P003,missing >40%
PR911P003S,missing >40%
PR911P007,missing >40%
PR911P007S,missing >40%
PR912P011,missing >40%
PR912P011S,missing >40%
PR914P019,missing >40%
PR914P019S,missing >40%
PR911P020,missing >40%
PR911P020S,missing >40%
PR930D007,missing >40%
PR930D007S,missing >40%
PR930D002,missing >40%
PR930D002S,missing >40%
PR930D003,missing >40%
PR930D003S,missing >40%
PR923P14A,missing >40%
PR923P14AS,missing >40%
PR923P15A,missing >40%
PR923P15AS,missing >40%
PR923P16A,missing >40%
PR923P16AS,missing >40%
PR922P23A,missing >40%
PR922P23AS,missing >40%
PR922P24A,missing >40%
PR922P24AS,missing >40%
PR922P25A,missing >40%
PR922P25AS,missing >40%
PR922P26A,missing >40%
PR922P26AS,missing >40%
PR922P27A,missing >40%
PR922P27AS,missing >40%
PR922P28A,missing >40%
PR922P28AS,missing >40%
PR922P30A,missing >40%
PR922P30AS,missing >40%
PR922P31A,missing >40%
PR922P31AS,missing >40%
PR922P32A,missing >40%
PR922P32AS,missing >40%
PR922P33A,missing >40%
PR922P33AS,missing >40%
PR911P001,missing >40%
PR911P001S,missing >40%
PR913P011,missing >40%
PR913P011S,missing >40%
PR914P012,missing >40%
PR914P012S,missing >40%
PR914P016,missing >40%
PR914P016S,missing >40%
PR912P020,missing >40%
PR912P020S,missing >40%
PR930D010,missing >40%
PR930D010S,missing >40%
PR930D011,missing >40%
PR930D011S,missing >40%
PR930D012,missing >40%
PR930D012S,missing >40%
PR923D016,missing >40%
PR923D016S,missing >40%
PR923P17A,missing >40%
PR923P17AS,missing >40%
PR923P18A,missing >40%
PR923P18AS,missing >40%
PR921P35A,missing >40%
PR921P35AS,missing >40%
PR921P36A,missing >40%
PR921P36AS,missing >40%
PR921P37A,missing >40%
PR921P37AS,missing >40%
PR921P38A,missing >40%
PR921P38AS,missing >40%
PR921P40A,missing >40%
PR921P40AS,missing >40%
PR921P41A,missing >40%
PR921P41AS,missing >40%
PR921P42A,missing >40%
PR921P42AS,missing >40%
PR921P43A,missing >40%
PR921P43AS,missing >40%
PR911P005,missing >40%
PR911P005S,missing >40%
PR911P009,missing >40%
PR911P009S,missing >40%
PR911P010,missing >40%
PR911P010S,missing >40%
PR912P013,missing >40%
PR912P013S,missing >40%
PR911P018,missing >40%
PR911P018S,missing >40%
PR930D001,missing >40%
PR930D001S,missing >40%
PR930D014,missing >40%
PR930D014S,missing >40%
PR930D015,missing >40%
PR930D015S,missing >40%
PR923D021,missing >40%
PR923D021S,missing >40%
PR923D022,missing >40%
PR923D022S,missing >40%
PR923P21A,missing >40%
PR923P21AS,missing >40%
PR924P35A,missing >40%
PR924P35AS,missing >40%
PR924P36A,missing >40%
PR924P36AS,missing >40%
PR924P37A,missing >40%
PR924P37AS,missing >40%
PR924P38A,missing >40%
PR924P38AS,missing >40%
PR924P40A,missing >40%
PR924P40AS,missing >40%
PR924P41A,missing >40%
PR924P41AS,missing >40%
PR924P42A,missing >40%
PR924P42AS,missing >40%
PR924P43A,missing >40%
PR924P43AS,missing >40%
CS408Q01S,missing >40%
DS408Q01R,missing >40%
CS408Q01TT,missing >40%
CS408Q01F,missing >40%
CS408Q01A,missing >40%
CS408Q01V,missing >40%
CS408Q01VS,missing >40%
DS408Q03C,missing >40%
CS408Q03TT,missing >40%
CS408Q03F,missing >40%
CS408Q03A,missing >40%
CS408Q03V,missing >40%
CS408Q03VS,missing >40%
CS408Q04S,missing >40%
