ST250Q02JA,ST250Q03JA,ST250Q05JA,ST006Q02JA,ST006Q03JA,ST008Q01JA,ST008Q02JA,ST008Q03JA,SC183Q02JA,SC183Q04JA,SC184Q01JA,SC184Q02JA,SC184Q03JA,SC184Q04JA,SC184Q05JA,SC184Q06JA,SC184Q07JA,SC215Q01JA,SC217Q04JA,SC217Q05JA,PRIVATESCH,ST250D06JA,ST250D07JA,ST251D08JA,ST251D09JA,ST259Q01JA,ST251Q03JA,ST251Q04JA,ST254Q01JA,ST254Q06JA,ST038Q05NA,ST038Q06NA,ST038Q07NA,ST265Q01JA,ST265Q02JA,ST265Q03JA,ST265Q04JA,ST270Q01JA,ST270Q02JA,ST270Q03JA,ST270Q04JA,ST268Q07JA,ST268Q08JA,ST268Q09JA,ST337Q03JA,ST337Q05JA,ST337Q08JA,SC182Q06WA02,SC182Q07JA02,SC182Q08JA02,SC172Q04JA,SC172Q07JA,SC188Q03JA,SC202Q01JA,SC202Q02JA,SC202Q03JA,SC202Q04JA,SC202Q05JA,SC202Q08JA,SC202Q10JA,SC202Q11JA,SC202Q12JA,SC204Q01JA,SC204Q02JA,SC204Q05JA,SC205Q01JA,SC205Q02JA,SC205Q03JA,SC205Q07JA,SC208Q01JA,SC208Q02JA,SC208Q03JA,SC208Q04JA,SC208Q07JA,SC208Q08JA,SC208Q09JA,SC216Q02JA,SC216Q03JA,SC216Q05JA,SC216Q06JA,SC216Q07JA,SC216Q09JA,SC223Q05JA,SC223Q09JA,SCHLTYPE,SCSUPRTED,FL164Q02HA,FL164Q03HA,FL164Q04HA,FL164Q05HA,FL164Q06HA,FL164Q07HA,FL164Q08HA,FL164Q11HA,FL164Q15HA,FL164Q16HA,FL166Q05HA,FL166Q06HA,FL166Q07HA,FL174Q05JA,FL174Q07JA,FL167Q01HA,FL167Q05HA,FL162Q01HA,FL162Q02HA,FL162Q03HA,FL162Q04HA,FL162Q05HA,FL162Q06HA,FL163Q01HA,FL163Q03HA,FL163Q04HA,FL163Q05HA,FL171Q03JA,FL171Q04JA,FL171Q05JA,FL171Q10JA,FL171Q11JA,FL169Q03HA,FL169Q04HA,FL172Q01JA,PROGN,GRADE,SRESPCUR,SRESPRES,RS1_TEST,MS2_LEV,VER_DAT_stu,VER_DAT,clase_lca,score_rendimiento,prob_clase_0,prob_clase_1,prob_clase_2,prob_clase_3
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,1,6,0,1,0,0,0,0,0,1,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,4,3,3,1,0,0,1,1,0,2,2,1,1,0,0,1,3,1,1,3,0,2,1,1,0,1,1,0,0,0,0,2,0,1,1,1,1,1,1,0,0,1,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,1,4,3,0,1,3,1,1,3,309.78706666666665,1.8648429225669818e-11,3.364983691201193e-24,5.254208881711299e-75,0.9999999999813554
0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,4,0,0,0,0,0,2,1,1,2,1,1,1,1,1,2,1,1,1,4,4,5,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,3,3,3,3,3,3,2,1,2,2,0,3,1,0,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,3,2,1,0,0,0,1,3,0,0,2,1,0,0,1,423.21986666666675,8.715857007892632e-60,1.0,1.022464188110939e-96,4.36711614064328e-50
0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,1,2,1,2,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,4,0,5,2,0,0,0,1,1,1,0,0,2,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,4,0,1,0,1,1,3,348.44769999999994,2.5651847094877447e-21,1.621652163110003e-26,3.510914378455558e-105,1.0
1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,0,0,1,0,0,2,1,5,1,2,0,2,1,2,0,2,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2,3,4,3,5,4,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,2,1,0,1,1,1,1,0,1,0,1,1,1,1,1,2,2,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,3,4,4,1,0,2,2,2,427.4140666666666,9.113449709192678e-118,5.603258474878867e-102,1.0,7.786142322472404e-120
1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,3,5,1,1,0,1,0,0,0,0,2,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,3,0,1,5,3,2,2,1,1,0,2,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,2,0,3,3,3,2,1,1,1,1,1,0,1,0,2,1,1,2,2,1,2,2,2,1,1,1,0,1,2,2,0,2,2,1,2,2,1,0,0,0,0,0,2,1,0,1,4,4,4,1,3,1,1,2,527.9954666666666,2.091690884530388e-109,2.1156056983263435e-89,1.0,4.010878529950001e-118
0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,3,3,4,0,0,0,1,0,0,0,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,2,2,1,1,0,0,1,3,1,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,0,1,2,2,0,0,0,2,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,1,1,0,0,3,365.0859,6.4621995053650195e-06,8.710262496048694e-13,2.4286453987939207e-96,0.9999935377996295
1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,2,1,7,1,1,1,0,0,2,0,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0,7,0,1,0,0,2,3,2,2,1,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,3,3,0,0,1,1,1,2,1,1,1,1,2,0,0,0,1,1,1,1,1,0,1,2,0,1,1,1,1,2,3,3,1,3,1,1,4,0,4,4,2,2,0,1,4,4,4,6,1,1,1,2,360.3874666666666,6.592336087672511e-110,6.746300774401271e-101,1.0,1.1141195205579201e-118
0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,7,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,4,3,3,1,0,0,1,1,0,2,2,1,1,0,0,1,3,1,1,3,0,2,1,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,0,2,1,1,1,3,311.1658,6.77966491504388e-17,3.8575855393646986e-26,6.494170996952383e-80,1.0
1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,2,1,4,2,0,0,2,0,2,0,0,1,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,2,2,1,1,0,0,0,2,1,1,2,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,2,0,3,1,3,2,0,2,0,2,2,1,2,1,0,3,4,4,4,2,4,1,3,0,1,3,3,0,0,0,1,1,1,285.63943333333344,0.0013575099619353096,0.9986401166542764,6.056264323251625e-55,2.3733837889900427e-06
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,0,0,0,0,3,0,1,2,1,1,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,1,1,1,3,1,2,1,1,1,2,1,2,3,3,3,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,1,1,2,3,1,2,3,1,2,2,3,1,3,2,0,0,1,2,1,4,1,2,4,3,1,1,3,450.33683333333323,0.005895276585757654,7.906387508072838e-53,8.515670145395472e-81,0.9941047234142469
0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,1,7,0,0,0,0,0,0,0,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,3,0,0,0,1,1,1,1,2,1,1,1,0,0,1,2,0,2,3,0,2,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,2,0,1,1,1,1,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,2,0,2,3,0,3,1,1,1,3,313.89733333333334,3.6103863229395307e-07,6.566681416060347e-23,1.752798903657574e-62,0.999999638961364
1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,1,4,2,0,0,0,0,3,1,0,0,3,3,2,1,1,1,1,1,1,1,1,0,2,2,1,1,2,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,2,1,3,1,0,1,1,1,1,3,342.29120000000006,2.807372824101866e-40,3.1487967588367065e-103,7.96743540268413e-139,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,1,2,0,0,0,1,1,1,1,1,1,1,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,4,1,1,1,0,1,1,3,315.7712,1.2567447673835624e-16,1.1327562742318254e-20,9.36314175399148e-120,1.0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,4,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,1,1,1,1,2,1,0,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,0,2,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,3,344.3904666666666,1.4402482392204979e-10,2.6362124523708044e-57,1.2552390969668085e-94,0.999999999855973
1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,1,2,5,1,1,0,1,0,0,0,0,1,1,1,1,1,2,1,0,1,1,4,0,0,1,1,0,3,0,0,1,0,0,0,2,1,0,2,0,0,0,0,1,1,1,0,2,2,1,1,0,0,1,2,1,0,1,0,0,0,1,0,0,0,1,0,0,2,2,0,2,1,0,1,0,1,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,3,0,4,2,3,3,3,408.64020000000005,0.0012492270844978264,5.7614257673109684e-33,3.9786735182334955e-86,0.9987507729154996
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,4,1,1,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,1,1,0,1,0,2,1,2,1,0,1,1,2,0,1,1,1,0,0,2,1,0,2,2,2,1,1,1,2,0,3,2,3,3,2,2,2,3,2,3,2,1,2,1,1,1,0,2,0,2,1,3,1,0,1,1,0,0,0,335.935,0.9999999999992468,1.1721944567415008e-23,3.236726165431048e-85,7.481830058790636e-13
1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,1,1,1,0,1,2,1,2,2,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,2,1,1,2,0,2,2,2,1,0,0,1,0,2,2,0,1,1,0,0,0,0,0,2,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,3,0,3,0,0,2,2,2,1,3,1,0,6,3,0,0,3,236.2418666666667,0.0011793112083127624,6.582742716747798e-75,2.517332660997274e-100,0.9988206887916884
0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,1,3,3,4,2,2,0,1,0,0,0,1,1,0,0,1,1,1,1,0,0,0,2,1,1,0,0,0,3,0,1,1,0,0,0,0,0,3,0,0,0,0,0,1,1,1,1,2,2,1,1,0,0,1,1,1,1,1,0,0,1,2,0,2,0,0,0,0,0,2,0,2,2,1,1,0,1,2,3,1,1,2,0,0,0,2,3,2,2,0,0,0,0,3,0,0,2,0,0,1,3,1,0,3,2,0,0,0,445.26806666666664,0.9887755006915024,9.921435628958263e-36,5.804979894821658e-89,0.011224499308494895
1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,1,0,0,0,0,0,1,0,2,1,1,1,1,0,0,0,0,0,0,2,2,2,1,1,0,0,0,0,0,0,4,0,5,2,0,0,0,1,1,1,0,0,2,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,2,1,0,1,1,1,0,1,2,1,1,1,1,2,3,0,0,2,1,2,3,2,3,1,1,1,1,0,0,0,0,0,2,0,2,1,3,4,0,3,1,1,1,3,382.2278333333334,3.9307320104063314e-05,4.412363302891459e-19,2.1195257192077274e-91,0.9999606926799001
1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,2,1,0,0,0,1,1,1,0,2,2,1,1,0,0,1,2,1,1,2,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,1,3,3,2,1,0,1,1,3,273.7520666666667,4.531254754444343e-16,8.545548978440783e-26,5.271863402501079e-56,1.0
1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,0,0,0,2,0,1,2,1,1,0,1,2,0,0,0,0,5,1,0,1,2,0,1,0,0,0,0,0,0,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,0,1,2,2,2,1,1,0,0,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,2,3,3,2,3,2,3,4,3,2,2,1,1,1,3,3,1,1,1,0,0,1,490.8777666666666,7.783574936776798e-06,0.999992216425051,2.0226447806124698e-60,1.3300734797151714e-25
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,3,0,0,0,0,0,2,1,1,1,2,1,1,1,0,0,1,0,1,0,0,0,0,1,1,0,1,2,1,1,2,2,2,0,2,2,2,1,1,0,2,0,0,0,1,2,2,1,2,3,1,1,1,1,2,0,0,0,0,0,0,0,1,3,1,0,0,0,1,1,3,359.6761,0.17730685469704327,1.1182937324197932e-35,4.270388863881837e-86,0.8226931453029523
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,3,1,1,1,1,1,1,1,1,1,2,2,0,2,2,2,1,1,2,0,2,1,1,0,1,2,2,2,2,2,2,2,2,2,2,1,1,1,0,3,1,3,1,0,0,0,2,3,0,0,0,0,0,0,0,0,0,2,3,3,1,3,3,0,1,0,1,1,3,374.84343333333334,7.074573474427592e-07,1.5698750777592167e-81,6.078261219134827e-69,0.9999992925426484
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,6,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1,2,1,1,1,2,2,0,0,2,2,1,1,1,0,0,1,1,0,1,1,0,1,0,1,0,0,2,1,0,1,1,1,0,2,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,2,1,0,0,2,1,1,1,1,1,1,3,334.9657,2.541861246963778e-10,6.862498278605773e-69,1.5185454560084315e-92,0.9999999997458104
0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,3,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,1,1,1,0,1,1,0,1,2,1,2,2,0,1,1,1,1,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,3,3,2,1,1,1,1,3,1,0,0,0,2,3,4,3,2,0,2,0,1,3,1,0,1,0,1,1,3,347.55883333333327,0.009962000993438847,7.851138444110641e-25,5.510504152433204e-80,0.9900379990065584
1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,2,2,6,1,1,1,1,0,0,0,0,1,0,0,0,2,2,2,0,2,0,2,2,2,1,1,1,3,0,0,5,5,1,1,4,3,3,4,3,0,0,0,1,1,1,0,2,2,1,1,0,0,1,2,2,3,3,2,2,1,1,1,1,1,0,0,1,2,1,1,2,2,2,2,2,2,2,0,0,0,1,1,1,3,2,3,1,2,1,1,1,4,1,1,1,0,0,0,1,3,4,4,1,1,2,2,2,456.91576666666674,3.57563070011607e-164,5.901531410539513e-142,1.0,3.957609917494988e-173
0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,6,1,1,0,1,0,0,0,1,2,1,1,1,1,1,1,2,0,3,0,0,0,0,1,0,3,0,1,0,0,0,0,2,0,3,4,0,0,1,1,1,1,0,0,2,2,1,1,0,0,1,2,1,1,2,1,0,1,1,0,1,2,1,0,0,1,1,0,1,1,1,2,2,1,2,3,2,2,2,1,2,3,2,3,2,2,2,1,0,0,1,2,3,1,1,0,1,3,2,0,6,0,0,0,0,411.1448,0.9999999912268152,1.5944970881811834e-09,1.2074849242636876e-55,7.178692347776575e-09
0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,9,0,0,0,0,3,1,3,0,1,0,0,2,0,0,0,1,1,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,1,1,1,0,1,2,1,1,2,1,0,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,2,2,2,3,2,3,0,0,0,0,0,0,0,0,0,1,0,1,1,3,1,0,1,1,1,1,3,338.3086666666666,0.17000484360638582,1.2310512107789567e-06,2.5618833212634094e-68,0.8299939253424014
1,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,2,2,4,4,4,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,2,0,1,1,1,1,1,1,1,2,2,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,2,0,1,2,2,1,1,1,2,0,0,0,1,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,0,3,352.56596666666667,1.1228914295711381e-10,1.275575668407588e-15,4.8538410202715554e-83,0.9999999998877058
1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,3,0,1,2,0,1,1,1,0,1,1,1,5,2,2,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1,2,1,1,1,2,2,0,0,2,2,1,1,1,0,0,1,1,0,1,0,1,0,2,1,2,0,2,2,2,2,2,1,2,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,2,1,3,1,1,3,1,1,1,3,362.67833333333334,3.987975121890554e-06,1.1379791080445167e-66,9.251776412961008e-88,0.999996012024874
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,5,1,1,0,0,0,0,0,1,2,1,2,1,1,2,2,3,1,3,5,5,5,0,0,0,1,0,0,1,4,0,0,0,0,0,2,0,0,0,0,1,1,1,1,2,2,1,0,0,0,1,3,2,3,0,2,3,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,3,2,3,1,0,1,1,1,1,1,2,1,1,0,0,1,3,2,1,1,3,0,0,0,334.8569333333333,0.9999999999994742,1.8361337977225143e-14,4.6043841773487473e-60,5.111239353765881e-13
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,2,0,1,2,1,0,0,0,5,2,2,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,1,1,1,1,2,1,1,2,0,2,1,2,1,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,4,0,0,0,3,404.8026,4.704991605859196e-10,6.780500406560304e-40,3.277401001303011e-104,0.999999999529507
0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,4,0,0,0,1,0,0,0,1,2,1,1,0,2,2,2,1,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,1,1,1,1,2,2,1,2,2,0,2,0,1,1,0,1,1,1,1,0,1,2,2,2,1,2,2,2,2,1,2,1,1,1,2,0,2,3,2,0,0,1,1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,2,3,0,1,1,0,0,0,447.2735333333333,0.9897129039742395,5.029453641938251e-37,7.507397776121681e-66,0.010287096025761083
0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,2,3,0,0,0,1,1,1,1,2,1,1,1,0,0,1,2,0,2,3,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,1,3,3,0,1,3,1,1,3,268.26853333333327,2.4161728238946996e-15,1.601676446159594e-26,1.9622920442908429e-69,1.0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,0,0,0,0,0,0,0,1,0,1,1,2,1,1,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,1,2,1,2,0,0,0,1,1,0,1,2,2,1,1,1,3,2,2,1,2,3,0,0,2,0,0,1,0,0,2,1,0,5,0,0,0,1,375.7916666666667,3.0358622701297796e-06,0.9999969641025115,3.5414307107903144e-72,3.5222156941958675e-11
0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1,3,0,2,0,1,1,1,1,1,1,1,0,0,0,2,0,0,1,1,0,1,0,0,0,5,3,0,4,3,1,1,0,1,0,0,0,2,2,1,1,0,0,1,1,1,0,2,0,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3,0,0,0,0,1,0,2,1,4,4,2,1,0,1,1,3,271.12669999999997,3.1106632017671166e-14,4.753800118884216e-24,4.004882295108105e-62,0.9999999999999716
1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,1,2,4,0,0,0,0,0,0,0,0,1,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,2,0,2,2,1,2,1,1,0,1,0,1,0,0,0,2,0,1,2,2,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,4,2,0,6,1,1,1,1,298.1741333333333,3.9689385012128436e-14,0.9994005963513714,1.2187572885948053e-61,0.0005994036485940622
1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,2,4,1,1,1,1,0,0,0,0,2,0,1,1,1,1,1,1,1,1,5,2,4,0,1,0,3,0,0,2,3,4,3,5,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,3,3,3,3,0,1,1,1,2,2,0,0,0,0,0,1,1,1,0,0,0,1,3,2,0,1,0,0,0,0,1,1,1,1,1,3,0,0,0,3,0,2,2,1,3,2,4,2,2,1,1,2,490.5021333333333,3.937964951552628e-97,2.0433240191622513e-86,1.0,4.7249194120375784e-101
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,5,0,0,0,1,0,0,0,0,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,1,1,0,0,2,1,0,0,0,0,0,0,2,2,1,1,1,1,0,1,0,0,1,1,1,1,1,1,1,2,1,3,0,3,0,0,0,0,0,1,3,1,1,1,0,0,0,1,455.8475333333334,9.21675624127494e-13,0.9999999999990763,9.43007933785441e-50,1.7210212678316805e-17
0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0,0,0,0,2,0,0,0,1,1,1,4,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,2,0,1,2,2,1,1,1,2,0,0,0,1,0,1,1,0,3,1,0,0,1,0,0,0,0,0,0,0,0,1,3,2,3,1,1,0,0,1,359.8000666666667,4.855699217165915e-18,0.999999999905981,1.1267467865849592e-52,9.401406690139395e-11
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4,0,0,0,0,0,0,0,0,1,0,0,1,2,2,2,0,0,0,0,1,4,2,2,0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,1,1,3,0,1,2,1,1,2,1,0,1,1,0,1,2,1,0,0,0,0,1,0,1,0,0,0,1,2,3,1,0,0,0,0,0,1,2,0,0,0,1,3,2,0,2,0,2,0,0,1,4,1,1,1,0,0,0,3,445.6259666666667,1.065344353117128e-05,1.7922259555704597e-08,1.5655989173837475e-84,0.9999893286342109
